precision,recall,threshold
0.1356382978723404,1.0,4.412891697833199e-05
0.136,1.0,4.4639253629858134e-05
0.13636363636363635,1.0,4.469862426116021e-05
0.13672922252010725,1.0,4.5062294696496525e-05
0.13709677419354838,1.0,4.592020620025677e-05
0.13746630727762804,1.0,4.67031939996294e-05
0.13783783783783785,1.0,4.685279807871124e-05
0.13821138211382114,1.0,4.6865209005121904e-05
0.13858695652173914,1.0,4.686535681264943e-05
0.13896457765667575,1.0,4.703215875587227e-05
0.13934426229508196,1.0,4.7125063798523586e-05
0.13972602739726028,1.0,4.739418902034937e-05
0.1401098901098901,1.0,4.824205897705884e-05
0.14049586776859505,1.0,4.9158457376405026e-05
0.14127423822714683,1.0,4.946940551818495e-05
0.14166666666666666,1.0,4.949316836484315e-05
0.14206128133704735,1.0,4.9880350258692794e-05
0.1424581005586592,1.0,5.047778005736377e-05
0.14285714285714285,1.0,5.05947421822571e-05
0.1440677966101695,1.0,5.074858996678016e-05
0.14447592067988668,1.0,5.117626648999495e-05
0.14488636363636365,1.0,5.1347745587664174e-05
0.1452991452991453,1.0,5.240322995364648e-05
0.1457142857142857,1.0,5.387863939262112e-05
0.14613180515759314,1.0,5.418468800909074e-05
0.14655172413793102,1.0,5.450182917511893e-05
0.14697406340057637,1.0,5.470224007511052e-05
0.14739884393063585,1.0,5.471847322126628e-05
0.14782608695652175,1.0,5.487931258803627e-05
0.14825581395348839,1.0,5.524794103733461e-05
0.14868804664723032,1.0,5.569103595608392e-05
0.14912280701754385,1.0,5.669958281695342e-05
0.1495601173020528,1.0,5.7712788771654775e-05
0.15,1.0,5.8006401256583454e-05
0.1504424778761062,1.0,5.834935519979445e-05
0.15088757396449703,1.0,5.861120932258845e-05
0.1513353115727003,1.0,5.875513630598477e-05
0.15178571428571427,1.0,5.935790842210537e-05
0.15223880597014924,1.0,5.9399303540108235e-05
0.15269461077844312,1.0,5.9874966335567876e-05
0.15315315315315314,1.0,5.991210580601832e-05
0.1536144578313253,1.0,6.117723088838041e-05
0.1540785498489426,1.0,6.119313061456461e-05
0.15454545454545454,1.0,6.230289398366245e-05
0.15501519756838905,1.0,6.239398155087205e-05
0.15548780487804878,1.0,6.290185474049824e-05
0.1559633027522936,1.0,6.517253242441266e-05
0.15644171779141106,1.0,6.642909648281097e-05
0.15692307692307692,1.0,6.835461952379541e-05
0.1574074074074074,1.0,6.894529751236358e-05
0.15789473684210525,1.0,6.961680097042961e-05
0.15838509316770186,1.0,7.019262793372815e-05
0.1588785046728972,1.0,7.066757041275974e-05
0.159375,1.0,7.150041467650196e-05
0.15987460815047022,1.0,7.542491766833993e-05
0.16037735849056603,1.0,7.641299694355458e-05
0.1608832807570978,1.0,7.656869912890073e-05
0.16139240506329114,1.0,7.692136344842694e-05
0.1619047619047619,1.0,7.716119684171036e-05
0.1624203821656051,1.0,7.822380313584688e-05
0.16293929712460065,1.0,7.822940908603879e-05
0.16346153846153846,1.0,8.170480878801624e-05
0.1639871382636656,1.0,8.330605981751141e-05
0.16451612903225807,1.0,8.421975403689744e-05
0.1650485436893204,1.0,8.977017997389512e-05
0.16558441558441558,1.0,8.992238357858838e-05
0.16612377850162866,1.0,9.084165214719317e-05
0.16666666666666666,1.0,9.140561928198947e-05
0.16721311475409836,1.0,9.23856142669265e-05
0.16776315789473684,1.0,9.331500518293394e-05
0.16831683168316833,1.0,9.432298331671954e-05
0.16887417218543047,1.0,9.442985370292706e-05
0.16943521594684385,1.0,9.608193819619875e-05
0.17,1.0,9.712341879158545e-05
0.1705685618729097,1.0,0.00010087400501716702
0.17114093959731544,1.0,0.00010297865902884022
0.1717171717171717,1.0,0.00010341481085806234
0.17229729729729729,1.0,0.00010359941400344236
0.17288135593220338,1.0,0.00010499791513498312
0.17346938775510204,1.0,0.00010680398442710288
0.17406143344709898,1.0,0.00010776808177757755
0.17465753424657535,1.0,0.00011391819518081276
0.17525773195876287,1.0,0.00012084579956152194
0.17586206896551723,1.0,0.0001229301058171399
0.17647058823529413,1.0,0.00012319335877879894
0.17708333333333334,1.0,0.00012442970056824877
0.17770034843205576,1.0,0.00012887008994958552
0.17832167832167833,1.0,0.00013866559611860313
0.17894736842105263,1.0,0.00014006407014585065
0.1795774647887324,1.0,0.00014101600553274805
0.18021201413427562,1.0,0.00015860234977972446
0.18085106382978725,1.0,0.00015968326899526105
0.18149466192170818,1.0,0.00016372976553157305
0.18214285714285713,1.0,0.00017115799132792233
0.1827956989247312,1.0,0.00018069040320944986
0.18345323741007194,1.0,0.00018883890324267234
0.18411552346570398,1.0,0.000217434371729873
0.18478260869565216,1.0,0.0002345824121618864
0.18545454545454546,1.0,0.00024058703685150514
0.18613138686131386,1.0,0.00024198256546186805
0.18681318681318682,1.0,0.0002585397013589072
0.1875,1.0,0.00032037563234098586
0.1881918819188192,1.0,0.0003738539184990485
0.18888888888888888,1.0,0.00038587371541798664
0.1895910780669145,1.0,0.00040227059734368855
0.19029850746268656,1.0,0.00042950838913690943
0.19101123595505617,1.0,0.0005985329168726423
0.19172932330827067,1.0,0.0007588487674401115
0.19245283018867926,1.0,0.0007612529293887323
0.19318181818181818,1.0,0.0007735348144924723
0.19391634980988592,1.0,0.0007739884575375225
0.1946564885496183,1.0,0.0007751656166694727
0.19540229885057472,1.0,0.0009068853272669055
0.19615384615384615,1.0,0.0009105646025665132
0.1969111969111969,1.0,0.0009242375094123305
0.19767441860465115,1.0,0.0009265792847039369
0.19844357976653695,1.0,0.0009315455957108067
0.19921875,1.0,0.0009344239213021763
0.2,1.0,0.0009349777519392113
0.20078740157480315,1.0,0.0009399931838549062
0.2015810276679842,1.0,0.000940174557469861
0.20238095238095238,1.0,0.0009614136191582533
0.20318725099601595,1.0,0.0009651675423157673
0.204,1.0,0.0009812087639810947
0.20481927710843373,1.0,0.001011954211683404
0.2056451612903226,1.0,0.0012020364771021402
0.20647773279352227,1.0,0.0012078510730048292
0.2073170731707317,1.0,0.0012539890614826775
0.20816326530612245,1.0,0.0012645832719846253
0.20901639344262296,1.0,0.0014664625597500796
0.20987654320987653,1.0,0.001536215218123713
0.21074380165289255,1.0,0.0015842840702224468
0.21161825726141079,1.0,0.001585736699817628
0.2125,1.0,0.0015861889681817794
0.21338912133891214,1.0,0.0015862442351623944
0.21428571428571427,1.0,0.00158642713343662
0.21518987341772153,1.0,0.001593611042849975
0.21610169491525424,1.0,0.001595663864410777
0.2170212765957447,1.0,0.0016114836293663773
0.21794871794871795,1.0,0.0016192782474389112
0.21888412017167383,1.0,0.0016198394866217642
0.21982758620689655,1.0,0.0016253232150590785
0.22077922077922077,1.0,0.0016310351855674035
0.2217391304347826,1.0,0.0016343904342745038
0.22270742358078602,1.0,0.0016361549555947343
0.2236842105263158,1.0,0.0016429020856060152
0.22466960352422907,1.0,0.001643098429995146
0.22566371681415928,1.0,0.0016480026445721057
0.22666666666666666,1.0,0.0016483541555802226
0.22767857142857142,1.0,0.0016494887389868595
0.22869955156950672,1.0,0.001652341535298098
0.22972972972972974,1.0,0.0016562205297284069
0.23076923076923078,1.0,0.0016602312738266342
0.2318181818181818,1.0,0.0016637602716507813
0.2328767123287671,1.0,0.001664878530341153
0.23394495412844038,1.0,0.0016649378577959786
0.2350230414746544,1.0,0.001665166456515271
0.2361111111111111,1.0,0.0016661749876751288
0.2372093023255814,1.0,0.0016670530526653278
0.2383177570093458,1.0,0.0016854948573773601
0.23943661971830985,1.0,0.001691371432995598
0.24056603773584906,1.0,0.0016938895733145532
0.24170616113744076,1.0,0.0017002504354336637
0.24285714285714285,1.0,0.001703866475242786
0.24401913875598086,1.0,0.001705785096999213
0.24519230769230768,1.0,0.0017058374042963783
0.2463768115942029,1.0,0.00170594708641524
0.24757281553398058,1.0,0.0017117920641725461
0.24878048780487805,1.0,0.0017135289768647397
0.25,1.0,0.0017247359466080062
0.2512315270935961,1.0,0.0017278050874214
0.2524752475247525,1.0,0.001732311244096738
0.2537313432835821,1.0,0.001742902739404668
0.255,1.0,0.0018438812315200736
0.2562814070351759,1.0,0.0018805424749425879
0.25757575757575757,1.0,0.0019047893108194707
0.25888324873096447,1.0,0.0019336285276981512
0.2602040816326531,1.0,0.0019560343027788985
0.26153846153846155,1.0,0.001987667273281361
0.26288659793814434,1.0,0.001990296061660991
0.26424870466321243,1.0,0.0020406719715846742
0.265625,1.0,0.002139476815241717
0.2670157068062827,1.0,0.002430165087419267
0.26842105263157895,1.0,0.0024451156813918955
0.2698412698412698,1.0,0.0024932280316778154
0.2712765957446808,1.0,0.0025068826273870093
0.2727272727272727,1.0,0.002526729348682617
0.27419354838709675,1.0,0.002557909589540283
0.2756756756756757,1.0,0.0026247526950743706
0.27717391304347827,1.0,0.002657057498159563
0.2786885245901639,1.0,0.0030545632694853925
0.2802197802197802,1.0,0.003066146471478543
0.281767955801105,1.0,0.003068318605454538
0.2833333333333333,1.0,0.0031171232681298827
0.2849162011173184,1.0,0.0031799769790079742
0.28651685393258425,1.0,0.003206553627542607
0.288135593220339,1.0,0.003211549655109917
0.2897727272727273,1.0,0.0032142981303611103
0.2914285714285714,1.0,0.003234509393745184
0.29310344827586204,1.0,0.0032359795527111806
0.2947976878612717,1.0,0.0032420784795443793
0.29651162790697677,1.0,0.0032516965055691804
0.2982456140350877,1.0,0.00326499987657001
0.3,1.0,0.0032881103382050164
0.30177514792899407,1.0,0.003288779633455972
0.30357142857142855,1.0,0.0032910292603506486
0.30538922155688625,1.0,0.0032957658673541195
0.3072289156626506,1.0,0.003311163357621182
0.3090909090909091,1.0,0.0033172736284311183
0.31097560975609756,1.0,0.0033233142419520534
0.3128834355828221,1.0,0.0033234735238699964
0.3148148148148148,1.0,0.0033245112148678597
0.3167701863354037,1.0,0.0033384486801149283
0.31875,1.0,0.003343908088405872
0.32075471698113206,1.0,0.003380213568969515
0.3227848101265823,1.0,0.0033839880664270354
0.3248407643312102,1.0,0.0034157196082055447
0.3269230769230769,1.0,0.003446195745681911
0.32903225806451614,1.0,0.0035314318545473997
0.33116883116883117,1.0,0.003565891330729633
0.3333333333333333,1.0,0.0035867092914981216
0.3355263157894737,1.0,0.003693811698085855
0.33774834437086093,1.0,0.003893478872133878
0.34,1.0,0.004156091938467104
0.3422818791946309,1.0,0.004269963707023223
0.34459459459459457,1.0,0.004549951301198902
0.3469387755102041,1.0,0.004649191147656931
0.3493150684931507,1.0,0.004702462403267384
0.35172413793103446,1.0,0.004715896835184817
0.3541666666666667,1.0,0.00482552363241199
0.35664335664335667,1.0,0.004826291953327494
0.3591549295774648,1.0,0.004845794514941708
0.3617021276595745,1.0,0.004907483105530947
0.36428571428571427,1.0,0.004923110463353829
0.3669064748201439,1.0,0.005053967261751012
0.3695652173913043,1.0,0.005162382342802499
0.3722627737226277,1.0,0.005372332213346452
0.375,1.0,0.005919082834906649
0.37777777777777777,1.0,0.006125567825234494
0.3805970149253731,1.0,0.0063596091310138825
0.38345864661654133,1.0,0.006470126672632894
0.38636363636363635,1.0,0.006612012754606356
0.3893129770992366,1.0,0.006687219019837778
0.3923076923076923,1.0,0.006715768469767391
0.3953488372093023,1.0,0.006828588037438733
0.3984375,1.0,0.0070987134571585606
0.4015748031496063,1.0,0.007285068913092544
0.40476190476190477,1.0,0.007535960280682724
0.408,1.0,0.008104544817016422
0.4112903225806452,1.0,0.00812736314428147
0.4146341463414634,1.0,0.008595020460590014
0.4180327868852459,1.0,0.009695555063280339
0.4214876033057851,1.0,0.009909244345944033
0.425,1.0,0.011281026328285107
0.42857142857142855,1.0,0.011372395850250292
0.4322033898305085,1.0,0.011424563564508257
0.4358974358974359,1.0,0.011618122421841381
0.4396551724137931,1.0,0.011653314716256724
0.4434782608695652,1.0,0.011742030906154728
0.4473684210526316,1.0,0.01192191136309149
0.45132743362831856,1.0,0.014066829481175118
0.45535714285714285,1.0,0.014260286933400654
0.4594594594594595,1.0,0.014615699488906531
0.4636363636363636,1.0,0.014634652826845321
0.46788990825688076,1.0,0.014814370648224101
0.4722222222222222,1.0,0.016381402804757833
0.4766355140186916,1.0,0.01721150794147483
0.4811320754716981,1.0,0.017342354861654155
0.4857142857142857,1.0,0.017360590563005224
0.49038461538461536,1.0,0.01768886396429255
0.49514563106796117,1.0,0.017994658765575152
0.5,1.0,0.018349889203687186
0.504950495049505,1.0,0.019839450902954487
0.51,1.0,0.01990649672969971
0.5151515151515151,1.0,0.021486445466727417
0.5204081632653061,1.0,0.021724152920573864
0.5257731958762887,1.0,0.022723454113950575
0.53125,1.0,0.02373263939202731
0.5368421052631579,1.0,0.024428105918694
0.5425531914893617,1.0,0.024742872794864163
0.5376344086021505,0.9803921568627451,0.025392899032956343
0.5434782608695652,0.9803921568627451,0.025836318977345677
0.5494505494505495,0.9803921568627451,0.02826934214075369
0.5555555555555556,0.9803921568627451,0.029688242878279456
0.5617977528089888,0.9803921568627451,0.030158407313824586
0.5681818181818182,0.9803921568627451,0.030452834961638416
0.5747126436781609,0.9803921568627451,0.03961898065038206
0.5813953488372093,0.9803921568627451,0.04019558554349323
0.5882352941176471,0.9803921568627451,0.04247204583846609
0.5952380952380952,0.9803921568627451,0.04453179434321583
0.6024096385542169,0.9803921568627451,0.04480977811233514
0.6097560975609756,0.9803921568627451,0.04804859787662922
0.6172839506172839,0.9803921568627451,0.04983970917645997
0.625,0.9803921568627451,0.051431195593562205
0.6329113924050633,0.9803921568627451,0.05533769116942496
0.6410256410256411,0.9803921568627451,0.05609015386264418
0.6493506493506493,0.9803921568627451,0.05769491802793067
0.6578947368421053,0.9803921568627451,0.06301646904057268
0.6666666666666666,0.9803921568627451,0.06384449805578558
0.6756756756756757,0.9803921568627451,0.06424325139057577
0.684931506849315,0.9803921568627451,0.06581687847232344
0.6944444444444444,0.9803921568627451,0.06649488342316896
0.704225352112676,0.9803921568627451,0.07058135718296613
0.7142857142857143,0.9803921568627451,0.07570626074592242
0.7246376811594203,0.9803921568627451,0.08753913564339506
0.7352941176470589,0.9803921568627451,0.09981501537641063
0.746268656716418,0.9803921568627451,0.10666482998309723
0.7575757575757576,0.9803921568627451,0.11212666167824148
0.7692307692307693,0.9803921568627451,0.11571405831908489
0.78125,0.9803921568627451,0.11996341239368478
0.7936507936507936,0.9803921568627451,0.13232438254401646
0.8064516129032258,0.9803921568627451,0.13371289814598372
0.819672131147541,0.9803921568627451,0.13917759157403609
0.8333333333333334,0.9803921568627451,0.15952654099626518
0.847457627118644,0.9803921568627451,0.23507296444910078
0.8620689655172413,0.9803921568627451,0.25520510226804144
0.8771929824561403,0.9803921568627451,0.25666297685220046
0.8928571428571429,0.9803921568627451,0.2818158097899459
0.8909090909090909,0.9607843137254902,0.35548665475009616
0.9074074074074074,0.9607843137254902,0.38431968825149804
0.9056603773584906,0.9411764705882353,0.40035622963526823
0.9038461538461539,0.9215686274509803,0.44779988758931655
0.9019607843137255,0.9019607843137255,0.5262913014155352
0.9,0.8823529411764706,0.5348317748518454
0.9183673469387755,0.8823529411764706,0.5789538437830342
0.9375,0.8823529411764706,0.6883128032116606
0.9361702127659575,0.8627450980392157,0.7317968145784626
0.9347826086956522,0.8431372549019608,0.756044063766114
0.9333333333333333,0.8235294117647058,0.7877292178868052
0.9318181818181818,0.803921568627451,0.8214157789631509
0.9302325581395349,0.7843137254901961,0.8892020479795634
0.9285714285714286,0.7647058823529411,0.8914130391580676
0.9512195121951219,0.7647058823529411,0.8934494910281249
0.95,0.7450980392156863,0.8944931959849316
0.9487179487179487,0.7254901960784313,0.9046800640855919
0.9473684210526315,0.7058823529411765,0.9077738228428395
0.9459459459459459,0.6862745098039216,0.9111645392113566
0.9444444444444444,0.6666666666666666,0.9126105828010802
0.9428571428571428,0.6470588235294118,0.9127735917331504
0.9705882352941176,0.6470588235294118,0.9128181526700802
0.9696969696969697,0.6274509803921569,0.9177767078384034
0.96875,0.6078431372549019,0.9206333344620683
0.967741935483871,0.5882352941176471,0.9220159614209403
0.9666666666666667,0.5686274509803921,0.926340234876573
0.9655172413793104,0.5490196078431373,0.9293561092977448
0.9642857142857143,0.5294117647058824,0.9317158546050933
1.0,0.5294117647058824,0.9321785029509853
1.0,0.5098039215686274,0.9406700615944782
1.0,0.49019607843137253,0.9539136308707844
1.0,0.47058823529411764,0.9543605943178394
1.0,0.45098039215686275,0.954428186699495
1.0,0.43137254901960786,0.9579309880592147
1.0,0.4117647058823529,0.9590816881670602
1.0,0.39215686274509803,0.9595783565884525
1.0,0.37254901960784315,0.9824478105962355
1.0,0.35294117647058826,0.9876952883713138
1.0,0.3333333333333333,0.9889296547261424
1.0,0.3137254901960784,0.9900491915896626
1.0,0.29411764705882354,0.9906442490272439
1.0,0.27450980392156865,0.9925257912454853
1.0,0.2549019607843137,0.9935088065586171
1.0,0.23529411764705882,0.9939845872417657
1.0,0.21568627450980393,0.9941449193459831
1.0,0.19607843137254902,0.9944324993800215
1.0,0.17647058823529413,0.9963400409167601
1.0,0.1568627450980392,0.9963490947950328
1.0,0.13725490196078433,0.9981168782212118
1.0,0.11764705882352941,0.9993845560241791
1.0,0.09803921568627451,0.9994682893868978
1.0,0.0784313725490196,0.9995927929553851
1.0,0.058823529411764705,0.9997472680534317
1.0,0.0392156862745098,0.9998901183336985
1.0,0.0196078431372549,0.9999073034497927
1.0,0.0,
